event_id,timestamp,user_id,username,src_ip,dest_ip,country,event_type,status,severity,device_type,bytes_in,bytes_out,login_method,is_internal_ip
2193,2025-01-29 00:28:44,170,user357,10.149.155.194,10.111.139.140,US,file_access,success,Low,server,0,5143,password,True
2194,2025-01-29 18:50:40,428,user160,164.9.104.92,10.154.105.26,UK,file_access,success,Low,laptop,6844,0,sso,False
2195,2025-01-18 18:01:01,317,user166,10.38.147.210,10.212.68.182,IN,policy_violation,blocked,High,mobile,1611,0,password,True
2196,2025-01-23 04:22:59,204,user282,10.15.177.108,10.1.135.127,AU,policy_violation,blocked,High,mobile,2196,11803,password,True
2197,2025-01-21 23:40:21,108,user275,10.3.254.167,10.216.81.234,DE,vpn_login,success,Low,server,0,6521,mfa,True
2198,2025-01-22 19:08:08,430,user478,10.204.69.43,10.206.189.26,UK,login_failure,failed,High,server,0,0,sso,True
2199,2025-01-14 21:56:41,379,user443,179.133.60.197,10.164.251.249,UK,vpn_login,success,Medium,desktop,1935,0,password,False
2200,2025-01-17 23:39:37,234,user462,10.150.70.31,10.252.52.179,CA,vpn_login,success,Low,desktop,8716,7131,mfa,True
2201,2025-01-23 06:20:01,470,user122,25.126.102.208,10.191.252.170,AU,file_access,success,Medium,server,503,7520,password,False
2202,2025-01-05 23:31:45,100,user409,10.50.252.76,10.69.76.109,BR,policy_violation,blocked,High,server,15008,16974,password,True
2203,2025-01-12 09:09:10,30,user466,13.124.40.201,10.44.79.175,SG,policy_violation,blocked,High,laptop,81,0,mfa,False
2204,2025-01-23 10:49:30,287,user150,155.177.192.181,10.205.234.155,UK,login_failure,failed,Low,laptop,9160,0,sso,False
2205,2025-01-12 01:44:47,226,user222,10.68.60.143,10.39.53.80,RU,login_failure,failed,High,laptop,1085,0,password,True
2206,2025-01-27 23:30:10,498,user124,10.120.56.209,10.66.110.80,AU,policy_violation,blocked,Medium,mobile,2481,1617,sso,True
2207,2025-01-06 04:07:52,498,user355,10.224.149.103,10.8.62.224,UK,policy_violation,blocked,High,server,1059,0,mfa,True
2208,2025-01-02 21:49:57,174,user405,10.237.164.248,10.41.215.60,AU,login_failure,failed,High,mobile,8204,11355,password,True
2209,2025-01-03 04:18:58,105,user286,73.171.143.208,10.228.136.84,CN,policy_violation,blocked,Medium,server,5431,0,sso,False
2210,2025-01-19 17:54:01,161,user93,10.215.236.24,10.22.142.109,BR,login_failure,failed,Low,laptop,7040,5678,password,True
2211,2025-01-16 06:16:35,486,user79,94.199.93.55,10.123.221.8,CN,vpn_login,success,Low,laptop,132,10806,mfa,False
2212,2025-01-17 04:03:39,53,user62,58.226.42.126,10.28.185.24,CN,malware_alert,blocked,Medium,mobile,0,6396,mfa,False
2213,2025-01-28 18:49:13,233,user17,192.62.31.69,10.247.51.209,UK,malware_alert,blocked,High,desktop,5130,9937,sso,False
2214,2025-01-16 17:41:30,59,user262,148.160.232.169,10.39.179.128,SG,vpn_login,success,Low,laptop,5357,14144,mfa,False
2215,2025-01-10 09:06:33,405,user158,10.5.74.171,10.176.182.129,US,policy_violation,blocked,Medium,desktop,0,0,mfa,True
2216,2025-01-20 05:30:21,396,user162,27.113.227.53,10.153.48.108,AU,malware_alert,blocked,Medium,laptop,0,16357,sso,False
2217,2025-01-22 21:59:23,176,user399,210.179.33.198,10.73.144.68,BR,vpn_login,success,Low,laptop,1859,12844,password,False
2218,2025-01-23 19:27:11,438,user127,22.172.221.239,10.85.130.27,IN,login_failure,failed,High,desktop,4512,9216,sso,False
2219,2025-01-18 03:31:06,315,user303,188.224.217.25,10.61.246.159,US,login_success,success,Medium,desktop,3525,7716,sso,False
2220,2025-01-04 17:41:18,447,user23,10.87.237.237,10.210.157.95,CN,file_access,success,Medium,laptop,0,7903,password,True
2221,2025-01-30 02:44:47,52,user201,179.69.23.37,10.62.47.218,AU,vpn_login,success,Medium,mobile,6481,8995,mfa,False
2222,2025-01-16 13:24:03,163,user475,97.182.108.36,10.229.131.89,BR,malware_alert,blocked,Critical,laptop,9744,14849,password,False
2223,2025-01-22 21:25:47,283,user79,91.24.61.231,10.77.231.92,CA,malware_alert,blocked,Medium,laptop,10465,0,mfa,False
2224,2025-01-01 14:08:05,359,user261,10.113.17.211,10.132.28.41,CA,file_access,success,Low,desktop,8829,6072,mfa,True
2225,2025-01-10 11:54:11,58,user66,10.38.2.211,10.186.165.133,DE,login_success,success,Low,desktop,1958,773,password,True
2226,2025-01-25 17:17:12,204,user211,129.42.185.237,10.79.8.145,SG,file_access,success,Low,mobile,0,5453,sso,False
2227,2025-01-19 06:56:00,119,user134,10.15.98.213,10.192.45.74,CN,vpn_login,success,Low,desktop,1845,0,sso,True
2228,2025-01-23 02:13:53,59,user478,10.115.253.84,10.220.161.78,CA,login_success,success,Medium,mobile,6002,11307,sso,True
2229,2025-01-06 01:27:41,208,user273,213.140.210.23,10.254.250.138,RU,vpn_login,success,Low,mobile,0,9297,sso,False
2230,2025-01-06 02:19:02,268,user233,10.112.92.141,10.114.97.41,UK,login_failure,failed,Medium,laptop,1510,11208,sso,True
2231,2025-01-28 13:46:30,205,user487,10.248.132.138,10.80.112.246,CA,login_success,success,Low,desktop,1580,11790,mfa,True
2232,2025-01-01 00:51:49,303,user480,221.2.234.67,10.16.89.65,SG,login_failure,failed,Low,desktop,1797,4258,password,False
2233,2025-01-17 22:18:48,273,user399,33.91.25.220,10.240.77.2,IN,malware_alert,blocked,High,laptop,1456,11455,sso,False
2234,2025-01-23 04:17:23,1,user429,10.144.8.51,10.124.154.175,AU,file_access,success,Low,mobile,0,0,mfa,True
2235,2025-01-30 08:32:55,6,user234,10.132.227.222,10.94.187.216,DE,vpn_login,success,Low,server,5315,3247,password,True
2236,2025-01-29 16:46:17,161,user55,10.72.251.220,10.200.117.172,IN,malware_alert,blocked,High,server,8127,435,sso,True
2237,2025-01-03 22:37:33,89,user495,10.248.142.53,10.189.145.155,CA,vpn_login,success,Low,server,0,0,mfa,True
2238,2025-01-08 00:49:51,265,user150,10.19.47.86,10.235.27.80,DE,file_access,success,Low,server,7934,17810,mfa,True
2239,2025-01-12 18:00:13,331,user89,10.131.240.116,10.191.210.247,UK,vpn_login,success,Low,server,13377,10870,mfa,True
2240,2025-01-12 07:45:40,83,user328,10.161.234.112,10.197.76.13,IN,vpn_login,success,Low,server,10461,9415,mfa,True
2241,2025-01-10 06:25:24,103,user383,22.35.220.230,10.198.17.67,SG,file_access,success,Low,desktop,0,10430,sso,False
2242,2025-01-27 12:06:04,301,user214,10.16.159.68,10.90.15.177,UK,login_failure,failed,High,desktop,950,6347,mfa,True
2243,2025-01-28 05:03:53,230,user238,10.199.57.78,10.171.0.148,BR,policy_violation,blocked,Medium,desktop,0,2620,sso,True
2244,2025-01-30 13:17:56,317,user390,47.152.250.128,10.97.198.161,AU,login_failure,failed,High,laptop,3078,0,mfa,False
2245,2025-01-03 18:00:11,246,user233,10.34.72.198,10.179.58.48,IN,login_failure,failed,Low,desktop,1607,5257,mfa,True
2246,2025-01-27 16:34:48,361,user371,10.151.207.187,10.31.163.97,DE,login_success,success,Medium,laptop,10691,0,sso,True
2247,2025-01-03 23:06:40,415,user128,141.97.3.2,10.240.246.251,RU,login_failure,failed,Medium,desktop,5251,11683,mfa,False
2248,2025-01-19 05:10:17,238,user222,10.199.80.14,10.111.166.130,DE,malware_alert,blocked,Critical,mobile,5889,23828,mfa,True
2249,2025-01-19 02:11:59,246,user109,128.164.143.92,10.184.230.165,RU,malware_alert,blocked,High,mobile,5936,13296,password,False
2250,2025-01-05 07:47:05,86,user215,10.173.20.139,10.137.53.175,RU,malware_alert,blocked,Medium,laptop,3812,0,mfa,True
2251,2025-01-15 09:05:54,444,user469,216.214.97.32,10.203.201.224,IN,malware_alert,blocked,High,laptop,3612,2146,sso,False
2252,2025-01-19 02:09:51,41,user349,215.202.230.163,10.48.185.246,AU,file_access,success,Medium,laptop,4594,7019,password,False
2253,2025-01-13 08:23:59,392,user347,10.38.155.165,10.16.241.159,CA,vpn_login,success,Medium,mobile,0,15554,sso,True
2254,2025-01-12 15:46:05,401,user155,208.224.244.159,10.85.158.222,CN,policy_violation,blocked,High,mobile,12725,5620,sso,False
2255,2025-01-19 06:17:14,494,user429,198.209.44.76,10.240.78.207,RU,login_failure,failed,High,laptop,4095,4383,password,False
2256,2025-01-21 04:44:53,347,user25,10.126.4.24,10.196.217.190,DE,policy_violation,blocked,High,laptop,0,4979,sso,True
2257,2025-01-03 22:59:22,486,user381,10.62.31.96,10.110.136.115,AU,malware_alert,blocked,Medium,server,2892,0,sso,True
2258,2025-01-09 06:34:36,118,user236,70.55.65.241,10.160.93.29,DE,file_access,success,Medium,laptop,0,8728,sso,False
2259,2025-01-17 02:19:59,295,user314,10.199.89.20,10.68.48.22,IN,login_success,success,Medium,desktop,7473,13543,sso,True
2260,2025-01-03 06:24:12,400,user495,10.199.184.82,10.14.235.201,DE,login_failure,failed,Low,server,3375,2772,mfa,True
2261,2025-01-22 00:09:33,495,user364,10.254.214.119,10.83.228.200,CN,vpn_login,success,Low,server,7211,6065,password,True
2262,2025-01-24 20:50:28,131,user23,10.93.110.178,10.157.140.14,US,vpn_login,success,Low,server,2977,14117,password,True
2263,2025-01-05 19:20:42,424,user495,10.87.98.216,10.185.128.59,CA,file_access,success,Low,mobile,0,0,sso,True
2264,2025-01-01 16:58:43,182,user486,10.205.255.181,10.221.33.152,BR,policy_violation,blocked,Medium,server,10488,7380,password,True
2265,2025-01-24 04:58:43,395,user212,161.72.165.111,10.176.83.141,IN,vpn_login,success,Low,server,0,25747,password,False
2266,2025-01-13 23:18:34,361,user365,194.130.150.244,10.64.248.182,SG,policy_violation,blocked,Medium,desktop,0,5357,password,False
2267,2025-01-28 04:33:20,173,user445,146.240.204.86,10.88.182.103,AU,login_success,success,Low,laptop,6348,4575,sso,False
2268,2025-01-05 23:16:51,121,user190,117.219.238.114,10.73.38.226,DE,login_success,success,Low,mobile,3945,1484,mfa,False
2269,2025-01-28 18:24:49,184,user431,10.93.61.192,10.24.122.22,SG,file_access,success,Low,server,647,1159,sso,True
2270,2025-01-05 16:00:50,368,user42,10.254.221.175,10.76.241.164,IN,malware_alert,blocked,High,mobile,4265,2979,mfa,True
2271,2025-01-10 13:48:47,235,user2,10.186.24.245,10.55.53.38,US,login_failure,failed,Low,mobile,0,0,sso,True
2272,2025-01-28 00:44:53,281,user336,159.96.61.149,10.213.149.4,DE,vpn_login,success,Low,desktop,4467,0,sso,False
2273,2025-01-14 23:06:40,334,user82,10.10.204.162,10.123.204.205,IN,malware_alert,blocked,High,server,455,0,password,True
2274,2025-01-23 00:50:55,291,user204,83.249.97.193,10.36.157.124,CN,policy_violation,blocked,Medium,laptop,701,714,mfa,False
2275,2025-01-08 14:33:05,232,user369,19.132.44.105,10.121.180.215,US,login_failure,failed,Low,server,3946,9155,password,False
2276,2025-01-20 10:24:52,107,user352,145.183.177.50,10.1.26.209,CN,login_success,success,Low,server,1527,15883,sso,False
2277,2025-01-04 18:16:19,166,user487,10.249.79.6,10.108.24.229,DE,vpn_login,success,Low,mobile,0,5149,password,True
2278,2025-01-07 06:55:39,116,user259,10.57.245.76,10.79.223.132,SG,file_access,success,Low,desktop,17025,7284,password,True
2279,2025-01-08 01:41:20,166,user15,106.4.255.16,10.187.126.71,IN,policy_violation,blocked,Medium,server,7968,3320,password,False
2280,2025-01-13 08:26:55,18,user327,74.106.18.75,10.96.33.200,SG,file_access,success,Medium,laptop,0,22829,password,False
2281,2025-01-13 03:59:39,162,user64,66.93.91.78,10.54.135.90,CN,login_success,success,Low,mobile,2788,4273,password,False
2282,2025-01-10 23:51:19,173,user383,10.235.143.43,10.11.8.249,SG,login_success,success,Low,desktop,12127,4654,password,True
2283,2025-01-10 23:57:19,484,user281,10.237.25.134,10.23.151.230,CA,file_access,success,Low,laptop,0,8406,password,True
2284,2025-01-04 21:12:31,499,user345,46.21.12.106,10.198.243.29,CN,vpn_login,success,Low,laptop,0,2292,sso,False
2285,2025-01-17 02:56:43,72,user194,185.1.192.99,10.215.62.115,BR,vpn_login,success,Medium,mobile,294,0,mfa,False
2286,2025-01-25 16:16:52,128,user12,87.97.112.229,10.42.3.150,IN,login_success,success,Medium,laptop,8180,0,password,False
2287,2025-01-04 08:49:07,114,user285,10.145.143.38,10.153.202.214,IN,vpn_login,success,Medium,laptop,0,0,password,True
2288,2025-01-07 20:21:40,71,user436,80.249.36.69,10.147.32.44,BR,policy_violation,blocked,Medium,mobile,3771,6778,password,False
2289,2025-01-06 09:19:25,103,user275,10.139.189.216,10.182.62.101,IN,login_failure,failed,Low,mobile,11625,4815,sso,True
2290,2025-01-20 23:31:14,264,user3,10.113.67.176,10.212.81.213,SG,policy_violation,blocked,Medium,desktop,5811,0,mfa,True
2291,2025-01-05 14:35:13,447,user20,10.94.30.100,10.183.60.121,BR,login_success,success,Medium,server,0,0,mfa,True
2292,2025-01-03 17:34:51,66,user189,10.116.206.190,10.115.239.105,IN,vpn_login,success,Low,laptop,4953,10987,password,True
2293,2025-01-11 02:32:18,164,user261,10.35.109.37,10.98.244.11,SG,file_access,success,Medium,mobile,6280,2530,sso,True
2294,2025-01-03 18:12:55,231,user337,66.74.37.241,10.154.21.66,CA,vpn_login,success,Medium,laptop,0,1617,mfa,False
2295,2025-01-01 15:12:50,90,user334,10.136.94.205,10.249.206.182,IN,login_success,success,Low,laptop,0,3614,mfa,True
2296,2025-01-04 13:20:15,102,user354,10.18.217.3,10.65.255.235,RU,policy_violation,blocked,High,server,0,12569,sso,True
2297,2025-01-29 00:55:38,439,user427,10.249.202.213,10.234.18.158,BR,login_failure,failed,Low,laptop,0,0,password,True
2298,2025-01-20 11:52:15,420,user455,10.148.20.185,10.95.243.74,UK,vpn_login,success,Low,laptop,0,11662,sso,True
2299,2025-01-18 14:02:36,422,user120,210.5.157.103,10.230.72.231,US,login_failure,failed,Low,mobile,0,0,mfa,False
2300,2025-01-23 06:54:22,231,user222,63.184.181.27,10.56.140.65,BR,file_access,success,Low,laptop,5013,9696,password,False
2301,2025-01-18 13:51:10,255,user266,122.101.156.125,10.163.118.206,UK,file_access,success,Low,laptop,0,2321,password,False
2302,2025-01-19 19:52:03,458,user98,10.62.197.31,10.29.209.61,US,vpn_login,success,Medium,mobile,2047,0,password,True
2303,2025-01-24 08:25:52,181,user1,10.16.131.244,10.111.203.248,DE,vpn_login,success,Low,mobile,8553,4622,mfa,True
2304,2025-01-19 09:34:36,357,user477,10.189.60.239,10.135.165.111,IN,policy_violation,blocked,High,laptop,0,8590,sso,True
2305,2025-01-13 12:40:57,263,user265,10.115.101.32,10.55.47.5,BR,malware_alert,blocked,Medium,laptop,2944,0,sso,True
2306,2025-01-09 14:38:15,219,user128,10.186.96.14,10.255.231.134,IN,login_success,success,Low,laptop,1952,5840,password,True
2307,2025-01-12 00:27:06,444,user32,10.109.69.34,10.34.95.43,SG,malware_alert,blocked,High,desktop,1311,8371,sso,True
2308,2025-01-25 03:27:49,337,user114,10.153.57.8,10.153.158.252,IN,login_success,success,Low,laptop,0,2432,sso,True
2309,2025-01-04 01:43:32,272,user191,10.28.89.250,10.156.166.233,RU,malware_alert,blocked,High,desktop,9021,0,sso,True
2310,2025-01-15 18:05:18,320,user316,10.95.216.55,10.196.36.86,CA,file_access,success,Low,mobile,1307,9729,mfa,True
2311,2025-01-29 21:49:38,110,user233,10.102.24.26,10.187.49.3,DE,login_failure,failed,High,laptop,9131,5931,mfa,True
2312,2025-01-16 14:10:15,146,user327,158.177.32.228,10.173.184.102,CN,login_success,success,Low,server,211,13229,sso,False
2313,2025-01-19 14:35:57,22,user110,192.152.20.9,10.2.32.143,BR,login_failure,failed,Low,mobile,3108,0,mfa,False
2314,2025-01-24 00:39:52,61,user346,10.103.144.169,10.173.124.38,IN,file_access,success,Low,laptop,0,11150,sso,True
2315,2025-01-14 05:54:48,144,user191,72.137.212.100,10.59.115.98,AU,login_success,success,Low,desktop,1580,19694,password,False
2316,2025-01-14 20:43:30,104,user316,10.8.189.160,10.65.25.30,CN,login_failure,failed,Low,mobile,0,0,sso,True
2317,2025-01-28 21:44:26,246,user499,30.70.122.217,10.247.209.230,SG,file_access,success,Medium,desktop,772,0,password,False
2318,2025-01-30 00:32:46,461,user14,208.97.57.68,10.112.180.219,US,login_success,success,Low,server,7232,13136,sso,False
2319,2025-01-22 09:05:16,26,user236,10.200.17.24,10.206.219.110,RU,login_failure,failed,High,desktop,0,0,password,True
2320,2025-01-05 19:56:42,181,user256,10.135.197.249,10.15.43.40,US,vpn_login,success,Low,laptop,2252,6251,mfa,True
2321,2025-01-19 01:23:33,257,user450,10.5.102.4,10.245.238.202,CN,file_access,success,Medium,mobile,1067,0,mfa,True
2322,2025-01-09 22:07:27,241,user296,10.91.120.243,10.146.176.209,RU,file_access,success,Low,desktop,9013,12522,mfa,True
2323,2025-01-02 15:27:23,340,user480,154.192.76.21,10.254.105.89,IN,file_access,success,Low,laptop,0,5619,sso,False
2324,2025-01-05 02:41:26,160,user123,84.223.8.36,10.240.73.55,IN,file_access,success,Medium,server,0,602,sso,False
2325,2025-01-10 22:09:56,38,user20,133.34.115.68,10.255.101.164,IN,file_access,success,Low,desktop,4835,0,password,False
2326,2025-01-10 21:01:03,419,user470,29.30.154.76,10.81.9.61,CA,vpn_login,success,Medium,mobile,10367,5182,password,False
2327,2025-01-04 15:37:11,93,user248,10.236.234.46,10.158.95.192,SG,policy_violation,blocked,High,mobile,7377,14014,password,True
2328,2025-01-18 04:53:37,227,user226,10.204.63.180,10.16.183.22,CN,login_success,success,Low,mobile,523,6163,sso,True
2329,2025-01-17 02:20:18,122,user167,10.24.140.231,10.112.34.52,RU,policy_violation,blocked,High,server,5177,5540,mfa,True
2330,2025-01-19 03:13:28,50,user307,10.224.57.239,10.30.189.72,DE,malware_alert,blocked,High,desktop,0,14947,password,True
2331,2025-01-25 06:37:00,491,user48,16.54.87.233,10.82.208.218,DE,login_failure,failed,Medium,desktop,11248,0,sso,False
2332,2025-01-09 10:58:37,74,user445,22.33.252.195,10.101.89.73,IN,file_access,success,Medium,server,5608,15068,password,False
2333,2025-01-10 03:19:26,294,user240,222.50.154.29,10.207.72.240,SG,vpn_login,success,Medium,desktop,0,21897,sso,False
2334,2025-01-09 01:56:04,331,user11,10.169.224.174,10.144.143.64,CA,policy_violation,blocked,Medium,laptop,4191,9561,sso,True
2335,2025-01-20 04:48:56,131,user496,10.39.116.87,10.199.234.36,BR,file_access,success,Low,mobile,8734,0,sso,True
2336,2025-01-29 17:16:53,387,user371,10.78.28.114,10.206.177.1,AU,vpn_login,success,Low,server,8396,1846,sso,True
2337,2025-01-09 16:18:53,222,user444,10.35.95.58,10.126.10.51,DE,malware_alert,blocked,Medium,server,8028,16963,password,True
2338,2025-01-15 13:02:07,206,user294,203.144.113.133,10.77.120.34,AU,file_access,success,Medium,mobile,1230,7169,password,False
2339,2025-01-02 21:59:49,245,user88,10.198.85.40,10.202.69.237,RU,malware_alert,blocked,High,laptop,0,6317,mfa,True
2340,2025-01-28 23:35:46,395,user284,10.137.61.238,10.129.168.77,AU,file_access,success,Low,mobile,3080,0,sso,True
2341,2025-01-28 23:19:24,429,user196,149.142.0.64,10.71.237.44,CN,file_access,success,Low,mobile,0,0,sso,False
2342,2025-01-26 06:54:10,60,user228,109.102.231.204,10.243.218.17,IN,malware_alert,blocked,Critical,laptop,3006,0,mfa,False
2343,2025-01-24 17:52:19,270,user62,138.62.161.106,10.232.90.1,SG,file_access,success,Low,desktop,3758,11257,mfa,False
2344,2025-01-27 21:27:23,326,user443,95.38.248.107,10.72.149.27,BR,policy_violation,blocked,Medium,desktop,5431,19088,sso,False
2345,2025-01-17 08:37:27,249,user293,10.165.130.241,10.167.148.239,CA,policy_violation,blocked,High,server,6833,16836,sso,True
2346,2025-01-30 19:09:47,315,user386,10.208.64.242,10.155.120.248,IN,login_success,success,Low,laptop,0,7836,password,True
2347,2025-01-26 15:01:09,154,user201,10.6.7.205,10.255.170.127,CN,login_success,success,Low,server,8447,14194,sso,True
2348,2025-01-02 09:13:56,428,user343,166.241.195.60,10.25.51.105,AU,login_failure,failed,Medium,laptop,0,6156,sso,False
2349,2025-01-03 11:52:33,1,user131,10.249.194.165,10.139.182.118,IN,vpn_login,success,Low,desktop,0,5849,sso,True
2350,2025-01-12 12:54:15,201,user207,10.7.205.190,10.150.191.146,AU,policy_violation,blocked,Medium,desktop,308,4505,mfa,True
2351,2025-01-16 02:22:14,137,user292,10.233.10.38,10.114.63.106,UK,login_success,success,Low,laptop,243,3326,sso,True
